DATAFLOW,LAST UPDATE,freq,isco08,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,BE,2014,13.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,BG,2014,3.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,CY,2014,6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,CZ,2014,16.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,DE,2014,18.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,DK,2014,23.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,EE,2014,8.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,EL,2014,4.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,ES,2014,18.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,EU27_2020,2014,14,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,EU28,2014,13.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,FI,2014,19.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,FR,2014,17.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,HR,2014,8.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,HU,2014,7.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,IE,2014,18.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,IS,2014,23.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,IT,2014,7.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,LT,2014,11.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,LU,2014,25.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,LV,2014,14.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,MT,2014,5.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,NL,2014,25.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,NO,2014,16.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,PL,2014,6.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,PT,2014,7.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,RO,2014,0.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,SE,2014,18.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,SI,2014,10.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,SK,2014,10.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-44,PC,UK,2014,11.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,AT,2014,20,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,AT,2019,21.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,BE,2014,15.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,BE,2019,31.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,BG,2014,4.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,BG,2019,3.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,CY,2014,7.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,CY,2019,8.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,CZ,2014,22.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,CZ,2019,21.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,DE,2014,24.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,DE,2019,28.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,DK,2014,27.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,DK,2019,28.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,EE,2014,11,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,EE,2019,13.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,EL,2014,6.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,EL,2019,8.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,ES,2014,18.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,ES,2019,19.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,EU27_2020,2014,17,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,EU27_2020,2019,22.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,EU28,2014,16.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,FI,2014,24.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,FI,2019,28.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,FR,2014,20.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,FR,2019,35.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,HR,2014,12,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,HR,2019,17.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,HU,2014,10.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,HU,2019,20.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,IE,2014,20,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,IE,2019,5.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,IS,2014,25.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,IS,2019,31.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,IT,2014,10.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,IT,2019,10.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,LT,2014,13.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,LT,2019,20,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,LU,2014,29,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,LU,2019,42.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,LV,2014,14,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,LV,2019,18.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,MT,2014,9.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,MT,2019,12.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,NL,2014,28.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,NL,2019,34.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,NO,2014,18.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,NO,2019,18.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,PL,2014,12,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,PL,2019,15.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,PT,2014,10.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,PT,2019,16.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,RO,2014,2.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,RO,2019,3.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,SE,2014,23.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,SE,2019,31.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,SI,2014,15.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,SI,2019,20.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,SK,2014,15.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,SK,2019,14.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,TR,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y15-64,PC,UK,2014,12.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,AT,2014,11.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,AT,2019,17,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,BE,2014,13.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,BE,2019,31.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,BG,2014,3.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,BG,2019,0.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,CY,2014,6.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,CY,2019,7.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,CZ,2014,11.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,CZ,2019,9.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,DE,2014,18.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,DE,2019,21.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,DK,2014,23.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,DK,2019,27,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,EE,2014,7.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,EE,2019,9.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,EL,2014,3.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,EL,2019,3.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,ES,2014,18.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,ES,2019,17.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,EU27_2020,2014,13.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,EU27_2020,2019,19.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,EU28,2014,13.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,FI,2014,18.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,FI,2019,25.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,FR,2014,19.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,FR,2019,37.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,HR,2014,9.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,HR,2019,8.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,HU,2014,2.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,HU,2019,13.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,IE,2014,21.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,IE,2019,4.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,IS,2014,16.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,IS,2019,28.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,IT,2014,4.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,IT,2019,8.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,LT,2014,9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,LT,2019,17.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,LU,2014,22.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,LU,2019,34,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,LV,2014,11.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,LV,2019,21.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,MT,2014,3.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,MT,2019,12.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,NL,2014,21.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,NL,2019,32.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,NO,2014,16.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,NO,2019,17.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,PL,2014,7.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,PL,2019,10.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,PT,2014,3.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,PT,2019,13.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,RO,2014,0.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,RO,2019,0.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,SE,2014,10.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,SE,2019,26.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,SI,2014,8.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,SI,2019,10.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,SK,2014,10.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,SK,2019,7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,TR,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-34,PC,UK,2014,12.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,AT,2014,21.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,BE,2014,16.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,BG,2014,5.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,CY,2014,8.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,CZ,2014,23.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,DE,2014,25.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,DK,2014,30.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,EE,2014,11.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,EL,2014,7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,ES,2014,19.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,EU27_2020,2014,18,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,EU28,2014,17.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,FI,2014,27.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,FR,2014,21.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,HR,2014,14.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,HU,2014,10.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,IE,2014,21.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,IS,2014,25.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,IT,2014,11.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,LT,2014,14,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,LU,2014,31.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,LV,2014,14.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,MT,2014,10.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,NL,2014,28.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,NO,2014,19.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,PL,2014,13.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,PT,2014,10.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,RO,2014,3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,SE,2014,25.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,SI,2014,17.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,SK,2014,17.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y25-64,PC,UK,2014,13.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG1,F,Y35-44,PC,AT,2014,21.7,,
